no,word
2151,jawab
2152,jawab
2153,jawab
2154,jawab
2155,baca
2156,jawab
2157,jawab
2158,jawab
2159,jawab
2160,jawab
2161,jawab
2162,baca
2163,jawab
2164,jawab
2165,jawab
2166,jawab
2167,jawab
2168,jawab
2169,baca
2170,jawab
2171,jawab
2172,jawab
2173,jawab
2174,baca
2175,baca
2176,abaikan
2177,baca
2178,jawab
2179,jawab
2180,jawab
2181,baca
2182,jawab
2183,jawab
2184,jawab
2185,jawab
2186,abaikan
2187,jawab
2188,jawab
2189,baca
2190,jawab
2191,baca
2192,jawab
2193,jawab
2194,jawab
2195,jawab
2196,baca
2197,jawab
2198,jawab
2199,jawab
2200,baca
2201,jawab
2202,jawab
2203,abaikan
2204,jawab
2205,jawab
2206,jawab
2207,jawab
2208,jawab
2209,baca
2210,jawab
2211,baca
2212,baca
2213,jawab
2214,jawab
2215,jawab
2216,jawab
2217,jawab
2218,jawab
2219,abaikan
2220,jawab
2221,jawab
2222,jawab
2223,jawab
2224,baca
2225,abaikan
2226,jawab
2227,baca
2228,jawab
2229,baca
2230,abaikan
2231,abaikan
2232,jawab
2233,jawab
2234,abaikan
2235,jawab
2236,baca
2237,jawab
2238,jawab
2239,jawab
2240,jawab
2241,jawab
2242,jawab
2243,jawab
2244,abaikan
2245,baca
2246,jawab
2247,baca
2248,baca
2249,abaikan
2250,baca
2251,baca
2252,jawab
2253,baca
2254,jawab
2255,baca
2256,baca
2257,jawab
2258,baca
2259,baca
2260,baca
2261,jawab
2262,abaikan
2263,jawab
2264,jawab
2265,abaikan
2266,jawab
2267,baca
2268,jawab
2269,baca
2270,baca
2271,baca
2272,jawab
2273,jawab
2274,jawab
2275,baca
2276,baca
2277,baca
2278,jawab
2279,baca
2280,baca
2281,jawab
2282,baca
2283,baca
2284,baca
2285,jawab
2286,baca
2287,baca
2288,jawab
2289,baca
2290,baca
2291,baca
2292,jawab
2293,abaikan
2294,jawab
2295,jawab
2296,jawab
2297,baca
2298,jawab
2299,jawab
2300,abaikan
2301,baca
2302,jawab
2303,abaikan
2304,abaikan
2305,baca
2306,jawab
2307,jawab
2308,baca
2309,jawab
2310,jawab
2311,baca
2312,jawab
2313,jawab
2314,jawab
2315,jawab
2316,jawab
2317,abaikan
2318,jawab
2319,baca
2320,baca
2321,baca
2322,abaikan
2323,baca
2324,baca
2325,baca
2326,jawab
2327,jawab
2328,baca
2329,baca
2330,baca
2331,jawab
2332,jawab
2333,baca
2334,baca
2335,jawab
2336,baca
2337,jawab
2338,baca
2339,baca
2340,jawab
2341,jawab
2342,baca
2343,baca
2344,jawab
2345,jawab
2346,baca
2347,baca
2348,abaikan
2349,jawab
2350,baca
2351,jawab
2352,jawab
2353,baca
2354,jawab
2355,jawab
2356,baca
2357,jawab
2358,jawab
2359,baca
2360,baca
2361,jawab
2362,jawab
2363,abaikan
2364,abaikan
2365,jawab
2366,jawab
2367,baca
2368,jawab
2369,baca
2370,baca
2371,abaikan
2372,baca
2373,baca
2374,baca
2375,baca
2376,baca
2377,jawab
2378,baca
2379,baca
2380,baca
2381,jawab
2382,jawab
2383,jawab
2384,jawab
2385,jawab
2386,baca
2387,baca
2388,baca
2389,jawab
2390,jawab
2391,jawab
2392,baca
2393,baca
2394,baca
2395,baca
2396,baca
2397,jawab
2398,abaikan
2399,baca
2400,baca
2401,baca
2402,baca
2403,baca
2404,abaikan
2405,jawab
2406,baca
2407,baca
2408,jawab
2409,jawab
2410,baca
2411,baca
2412,baca
2413,baca
2414,baca
2415,jawab
2416,jawab
2417,jawab
2418,jawab
2419,baca
2420,baca
2421,baca
2422,jawab
2423,jawab
2424,baca
2425,jawab
2426,jawab
2427,jawab
2428,baca
2429,jawab
2430,jawab
2431,jawab
2432,baca
2433,jawab
2434,baca
2435,baca
2436,abaikan
2437,jawab
2438,baca
2439,jawab
2440,jawab
2441,jawab
2442,jawab
2443,baca
2444,jawab
2445,jawab
2446,jawab
2447,jawab
2448,jawab
2449,jawab
2450,baca
2451,baca
2452,jawab
2453,baca
2454,jawab
2455,jawab
2456,abaikan
2457,abaikan
2458,baca
2459,jawab
2460,jawab
2461,baca
2462,baca
2463,jawab
2464,jawab
2465,jawab
2466,jawab
2467,baca
2468,jawab
2469,jawab
2470,jawab
2471,baca
2472,baca
2473,baca
2474,jawab
2475,baca
2476,baca
2477,jawab
2478,baca
2479,baca
2480,baca
2481,baca
2482,baca
2483,abaikan
2484,abaikan
2485,baca
2486,jawab
2487,abaikan
2488,baca
2489,jawab
2490,baca
2491,baca
2492,jawab
2493,jawab
2494,baca
2495,baca
2496,baca
2497,baca
2498,jawab
2499,baca
2500,baca
2501,abaikan
2502,jawab
2503,baca
2504,baca
2505,baca
2506,baca
2507,baca
2508,baca
2509,jawab
2510,baca
2511,baca
2512,baca
2513,jawab
2514,abaikan
2515,baca
2516,baca
2517,jawab
2518,baca
2519,baca
2520,baca
2521,jawab
2522,baca
2523,baca
2524,baca
2525,jawab
2526,jawab
2527,baca
2528,jawab
2529,baca
2530,abaikan
2531,baca
2532,baca
2533,baca
2534,baca
2535,abaikan
2536,abaikan
2537,abaikan
2538,abaikan
2539,abaikan
2540,abaikan
2541,abaikan
2542,abaikan
2543,baca
2544,abaikan
2545,baca
2546,baca
2547,baca
2548,baca
2549,baca
2550,jawab
2551,baca
2552,jawab
2553,abaikan
2554,baca
2555,jawab
2556,jawab
2557,jawab
2558,jawab
2559,jawab
2560,jawab
2561,jawab
2562,jawab
2563,baca
2564,jawab
2565,baca
2566,baca
2567,abaikan
2568,baca
2569,abaikan
2570,abaikan
2571,baca
2572,baca
2573,abaikan
2574,baca
2575,baca
2576,baca
2577,baca
2578,baca
2579,baca
2580,baca
2581,baca
2582,baca
2583,baca
2584,jawab
2585,baca
2586,baca
2587,jawab
2588,abaikan
2589,abaikan
2590,abaikan
2591,jawab
2592,abaikan
2593,baca
2594,abaikan
2595,abaikan
2596,abaikan
2597,abaikan
2598,baca
2599,baca
2600,abaikan
2601,abaikan
2602,baca
2603,abaikan
2604,abaikan
2605,abaikan
2606,abaikan
2607,baca
2608,abaikan
2609,baca
2610,baca
2611,abaikan
2612,abaikan
2613,abaikan
2614,abaikan
2615,abaikan
2616,abaikan
2617,abaikan
2618,abaikan
2619,abaikan
2620,jawab
2621,baca
2622,baca
2623,baca
2624,baca
2625,jawab
2626,baca
2627,baca
2628,baca
2629,jawab
2630,baca
2631,baca
2632,baca
2633,baca
2634,jawab
2635,baca
2636,baca
2637,baca
2638,baca
2639,baca
2640,baca
2641,baca
2642,baca
2643,jawab
2644,jawab
2645,baca
2646,abaikan
2647,jawab
2648,baca
2649,abaikan
2650,baca
2651,baca
2652,jawab
2653,baca
2654,jawab
2655,jawab
2656,baca
2657,jawab
2658,baca
2659,baca
2660,jawab
2661,abaikan
2662,jawab
2663,jawab
2664,abaikan
2665,abaikan
2666,baca
2667,baca
2668,jawab
2669,jawab
2670,jawab
2671,jawab
2672,jawab
2673,baca
2674,baca
2675,baca
2676,baca
2677,jawab
2678,baca
2679,abaikan
2680,baca
2681,baca
2682,baca
2683,baca
2684,jawab
2685,jawab
2686,baca
2687,abaikan
2688,jawab
2689,baca
2690,jawab
2691,jawab
2692,abaikan
2693,baca
2694,baca
2695,baca
2696,baca
2697,baca
2698,baca
2699,baca
2700,jawab
2701,jawab
2702,jawab
2703,jawab
2704,baca
2705,jawab
2706,baca
2707,baca
2708,jawab
2709,baca
2710,jawab
2711,baca
2712,baca
2713,jawab
2714,baca
2715,baca
2716,jawab
2717,jawab
2718,jawab
2719,baca
2720,baca
2721,baca
2722,abaikan
2723,baca
2724,jawab
2725,baca
2726,jawab
2727,baca
2728,abaikan
2729,jawab
2730,baca
2731,baca
2732,baca
2733,baca
2734,baca
2735,baca
2736,jawab
2737,jawab
2738,jawab
2739,jawab
2740,baca
2741,abaikan
2742,baca
2743,baca
2744,baca
2745,abaikan
2746,jawab
2747,baca
2748,jawab
2749,baca
2750,baca
2751,jawab
2752,abaikan
2753,abaikan
2754,abaikan
2755,abaikan
2756,baca
2757,abaikan
2758,jawab
2759,jawab
2760,jawab
2761,abaikan
2762,baca
2763,baca
2764,baca
2765,baca
2766,jawab
2767,baca
2768,jawab
2769,baca
2770,abaikan
2771,baca
2772,baca
2773,baca
2774,baca
2775,baca
2776,jawab
2777,baca
2778,baca
2779,baca
2780,jawab
2781,abaikan
2782,jawab
2783,baca
2784,baca
2785,baca
2786,jawab
2787,baca
2788,abaikan
2789,jawab
2790,baca
2791,baca
2792,baca
2793,baca
2794,baca
2795,baca
2796,jawab
2797,jawab
2798,baca
2799,jawab
2800,jawab
2801,jawab
2802,abaikan
2803,jawab
2804,baca
2805,baca
2806,jawab
2807,baca
2808,jawab
2809,jawab
