no,word
2050,jawab
2051,jawab
2052,jawab
2053,abaikan
2054,abaikan
2055,abaikan
2056,jawab
2057,abaikan
2058,jawab
2059,jawab
2060,jawab
2061,abaikan
2062,abaikan
2063,jawab
2064,jawab
2065,jawab
2066,abaikan
2067,abaikan
2068,abaikan
2069,abaikan
2070,abaikan
2071,abaikan
2072,baca
2073,jawab
2074,abaikan
2075,abaikan
2076,abaikan
2077,jawab
2078,jawab
2079,abaikan
2080,jawab
2081,abaikan
2082,abaikan
2083,jawab
2084,abaikan
2085,jawab
2086,baca
2087,baca
2088,abaikan
2089,abaikan
2090,abaikan
2091,baca
2092,jawab
2093,baca
2094,abaikan
2095,abaikan
2096,abaikan
2097,baca
2098,jawab
2099,jawab
2100,abaikan
2101,abaikan
2102,abaikan
2103,jawab
2104,baca
2105,baca
2106,abaikan
2107,abaikan
2108,jawab
2109,abaikan
2110,jawab
2111,abaikan
2112,jawab
2113,abaikan
2114,baca
2115,baca
2116,baca
2117,jawab
2118,abaikan
2119,abaikan
2120,abaikan
2121,baca
2122,abaikan
2123,abaikan
2124,abaikan
2125,abaikan
2126,abaikan
2127,abaikan
2128,abaikan
2129,abaikan
2130,jawab
2131,abaikan
2132,abaikan
2133,jawab
2134,abaikan
2135,abaikan
2136,abaikan
2137,jawab
2138,abaikan
2139,abaikan
2140,jawab
2141,jawab
2142,abaikan
2143,jawab
2144,jawab
2145,abaikan
2146,jawab
2147,jawab
2148,jawab
2149,jawab
2150,jawab
2151,baca
2152,jawab
2153,baca
2154,abaikan
2155,abaikan
2156,abaikan
2157,jawab
2158,jawab
2159,baca
2160,abaikan
2161,jawab
2162,jawab
2163,baca
2164,jawab
2165,jawab
2166,abaikan
2167,jawab
2168,abaikan
2169,jawab
2170,jawab
2171,baca
2172,abaikan
2173,jawab
2174,abaikan
2175,jawab
2176,jawab
2177,jawab
2178,jawab
2179,abaikan
2180,jawab
2181,jawab
2182,jawab
2183,jawab
2184,jawab
2185,jawab
2186,jawab
2187,jawab
2188,jawab
2189,abaikan
2190,jawab
2191,jawab
2192,jawab
2193,jawab
2194,baca
2195,baca
2196,jawab
2197,jawab
2198,jawab
2199,baca
2200,baca
2201,jawab
2202,abaikan
2203,jawab
2204,jawab
2205,jawab
2206,abaikan
2207,jawab
2208,jawab
2209,jawab
2210,abaikan
2211,jawab
2212,baca
2213,jawab
2214,jawab
2215,jawab
2216,abaikan
2217,jawab
2218,abaikan
2219,jawab
2220,jawab
2221,jawab
2222,abaikan
2223,abaikan
2224,jawab
2225,baca
2226,abaikan
2227,jawab
2228,jawab
2229,abaikan
2230,abaikan
2231,abaikan
2232,abaikan
2233,jawab
2234,jawab
2235,jawab
2236,jawab
2237,jawab
2238,baca
2239,jawab
2240,jawab
2241,jawab
2242,abaikan
2243,jawab
2244,jawab
2245,jawab
2246,jawab
2247,jawab
2248,baca
2249,abaikan
2250,baca
2251,jawab
2252,baca
2253,baca
2254,abaikan
2255,baca
2256,abaikan
2257,jawab
2258,abaikan
2259,jawab
2260,baca
2261,jawab
2262,abaikan
2263,jawab
2264,jawab
2265,baca
2266,jawab
2267,abaikan
2268,abaikan
2269,baca
2270,baca
2271,jawab
2272,jawab
2273,jawab
2274,jawab
2275,baca
2276,baca
2277,baca
2278,jawab
2279,jawab
2280,jawab
2281,baca
2282,baca
2283,jawab
2284,abaikan
2285,jawab
2286,baca
2287,baca
2288,jawab
2289,baca
2290,abaikan
2291,baca
2292,jawab
2293,baca
2294,jawab
2295,baca
2296,baca
2297,baca
2298,jawab
2299,baca
2300,abaikan
2301,baca
2302,baca
2303,abaikan
2304,abaikan
2305,jawab
2306,jawab
2307,baca
2308,abaikan
2309,jawab
2310,baca
2311,baca
2312,baca
2313,jawab
2314,baca
2315,jawab
2316,abaikan
2317,baca
2318,baca
2319,jawab
2320,baca
2321,baca
2322,jawab
2323,abaikan
2324,abaikan
2325,jawab
2326,jawab
2327,jawab
2328,jawab
2329,jawab
2330,jawab
2331,jawab
2332,jawab
2333,jawab
2334,abaikan
2335,baca
2336,abaikan
2337,jawab
2338,jawab
2339,jawab
2340,jawab
2341,jawab
2342,baca
2343,abaikan
2344,jawab
2345,jawab
2346,abaikan
2347,abaikan
2348,baca
2349,abaikan
2350,jawab
2351,jawab
2352,jawab
2353,baca
2354,baca
2355,jawab
2356,jawab
2357,baca
2358,jawab
2359,jawab
2360,abaikan
2361,baca
2362,jawab
2363,jawab
2364,jawab
2365,baca
2366,jawab
2367,baca
2368,jawab
2369,abaikan
2370,abaikan
2371,abaikan
2372,jawab
2373,abaikan
2374,abaikan
2375,jawab
2376,baca
2377,jawab
2378,abaikan
2379,abaikan
2380,abaikan
2381,jawab
2382,baca
2383,jawab
2384,jawab
2385,jawab
2386,baca
2387,abaikan
2388,abaikan
2389,baca
2390,jawab
2391,baca
2392,baca
2393,baca
2394,abaikan
2395,jawab
2396,abaikan
2397,jawab
2398,abaikan
2399,abaikan
2400,baca
2401,abaikan
2402,abaikan
2403,abaikan
2404,abaikan
2405,jawab
2406,baca
2407,baca
2408,jawab
2409,abaikan
2410,abaikan
2411,abaikan
2412,jawab
2413,jawab
2414,baca
2415,jawab
2416,abaikan
2417,jawab
2418,jawab
2419,abaikan
2420,abaikan
2421,jawab
2422,jawab
2423,jawab
2424,baca
2425,jawab
2426,baca
2427,jawab
2428,jawab
2429,jawab
2430,jawab
2431,abaikan
2432,abaikan
2433,jawab
2434,jawab
2435,abaikan
2436,abaikan
2437,jawab
2438,abaikan
2439,baca
2440,baca
2441,jawab
2442,jawab
2443,baca
2444,baca
2445,baca
2446,jawab
2447,jawab
2448,jawab
2449,jawab
2450,abaikan
2451,abaikan
2452,jawab
2453,baca
2454,jawab
2455,jawab
2456,abaikan
2457,abaikan
2458,baca
2459,baca
2460,jawab
2461,baca
2462,abaikan
2463,jawab
2464,baca
2465,jawab
2466,jawab
2467,jawab
2468,jawab
2469,jawab
2470,jawab
2471,abaikan
2472,jawab
2473,jawab
2474,baca
2475,abaikan
2476,baca
2477,baca
2478,jawab
2479,abaikan
2480,abaikan
2481,baca
2482,jawab
2483,abaikan
2484,abaikan
2485,abaikan
2486,abaikan
2487,abaikan
2488,abaikan
2489,abaikan
2490,baca
2491,abaikan
2492,baca
2493,jawab
2494,abaikan
2495,abaikan
2496,abaikan
2497,jawab
2498,jawab
2499,abaikan
2500,abaikan
2501,baca
2502,baca
2503,abaikan
2504,baca
2505,abaikan
2506,abaikan
2507,abaikan
2508,abaikan
2509,jawab
2510,baca
2511,baca
2512,baca
2513,jawab
2514,abaikan
2515,abaikan
2516,baca
2517,abaikan
2518,baca
2519,baca
2520,jawab
2521,abaikan
2522,jawab
2523,jawab
2524,jawab
2525,abaikan
2526,abaikan
2527,jawab
2528,abaikan
2529,jawab
2530,abaikan
2531,abaikan
2532,jawab
2533,jawab
2534,jawab
2535,abaikan
2536,abaikan
2537,abaikan
2538,baca
2539,abaikan
2540,abaikan
2541,abaikan
2542,abaikan
2543,baca
2544,abaikan
2545,baca
2546,baca
2547,jawab
2548,jawab
2549,jawab
2550,jawab
2551,jawab
2552,jawab
2553,abaikan
2554,abaikan
2555,jawab
2556,baca
2557,abaikan
2558,jawab
2559,jawab
2560,jawab
2561,jawab
2562,jawab
2563,jawab
2564,jawab
2565,jawab
2566,jawab
2567,abaikan
2568,abaikan
2569,abaikan
2570,abaikan
2571,baca
2572,baca
2573,abaikan
2574,abaikan
2575,baca
2576,abaikan
2577,abaikan
2578,baca
2579,baca
2580,baca
2581,abaikan
2582,jawab
2583,jawab
2584,abaikan
2585,baca
2586,abaikan
2587,baca
2588,abaikan
2589,abaikan
2590,abaikan
2591,abaikan
2592,abaikan
2593,baca
2594,abaikan
2595,abaikan
2596,abaikan
2597,abaikan
2598,baca
2599,abaikan
2600,abaikan
2601,abaikan
2602,abaikan
2603,abaikan
2604,abaikan
2605,abaikan
2606,abaikan
2607,baca
2608,abaikan
2609,baca
2610,abaikan
2611,abaikan
2612,abaikan
2613,abaikan
2614,abaikan
2615,abaikan
2616,abaikan
2617,abaikan
2618,abaikan
2619,jawab
2620,jawab
2621,jawab
2622,jawab
2623,baca
2624,abaikan
2625,jawab
2626,abaikan
2627,jawab
2628,baca
2629,abaikan
2630,abaikan
2631,abaikan
2632,abaikan
2633,jawab
2634,abaikan
2635,baca
2636,baca
2637,abaikan
2638,jawab
2639,abaikan
2640,jawab
2641,jawab
2642,abaikan
2643,baca
2644,jawab
2645,abaikan
2646,jawab
2647,abaikan
2648,abaikan
2649,abaikan
2650,baca
2651,jawab
2652,jawab
2653,baca
2654,jawab
2655,jawab
2656,abaikan
2657,jawab
2658,jawab
2659,jawab
2660,jawab
2661,jawab
2662,jawab
2663,baca
2664,baca
2665,abaikan
2666,abaikan
2667,abaikan
2668,jawab
2669,jawab
2670,jawab
2671,jawab
2672,jawab
2673,jawab
2674,abaikan
2675,abaikan
2676,jawab
2677,baca
2678,abaikan
2679,jawab
2680,jawab
2681,baca
2682,baca
2683,jawab
2684,abaikan
2685,jawab
2686,abaikan
2687,abaikan
2688,baca
2689,abaikan
2690,jawab
2691,jawab
2692,jawab
2693,abaikan
2694,jawab
2695,abaikan
2696,jawab
2697,jawab
2698,jawab
2699,abaikan
2700,jawab
2701,jawab
2702,jawab
2703,jawab
2704,abaikan
2705,jawab
2706,jawab
2707,jawab
2708,jawab
2709,abaikan
2710,jawab
2711,jawab
2712,baca
2713,jawab
2714,jawab
2715,baca
2716,jawab
2717,jawab
2718,jawab
2719,jawab
2720,jawab
2721,jawab
2722,abaikan
2723,abaikan
2724,jawab
2725,abaikan
2726,jawab
2727,jawab
2728,abaikan
2729,abaikan
2730,abaikan
2731,jawab
2732,abaikan
2733,jawab
2734,baca
2735,jawab
2736,jawab
2737,baca
2738,jawab
2739,abaikan
2740,jawab
2741,abaikan
2742,abaikan
2743,abaikan
2744,abaikan
2745,abaikan
2746,abaikan
2747,baca
2748,jawab
2749,jawab
2750,abaikan
2751,jawab
2752,baca
2753,baca
2754,abaikan
2755,abaikan
2756,baca
2757,jawab
2758,jawab
2759,jawab
2760,baca
2761,baca
2762,baca
2763,abaikan
2764,jawab
2765,jawab
2766,jawab
2767,abaikan
2768,jawab
2769,baca
2770,abaikan
2771,baca
2772,jawab
2773,baca
2774,abaikan
2775,baca
2776,jawab
2777,baca
2778,baca
2779,baca
2780,jawab
2781,jawab
2782,jawab
2783,jawab
2784,baca
2785,baca
2786,jawab
2787,baca
2788,baca
2789,abaikan
2790,abaikan
2791,abaikan
2792,baca
2793,abaikan
2794,jawab
2795,abaikan
2796,jawab
2797,jawab
2798,jawab
2799,jawab
2800,jawab
2801,baca
2802,jawab
2803,baca
2804,abaikan
2805,abaikan
2806,abaikan
2807,abaikan
2808,jawab
2809,jawab
