no,word
2041,abaikan
2042,jawab
2043,jawab
2044,jawab
2045,abaikan
2046,jawab
2047,abaikan
2048,abaikan
2049,abaikan
2050,jawab
2051,jawab
2052,jawab
2053,jawab
2054,abaikan
2055,abaikan
2056,jawab
2057,baca
2058,jawab
2059,jawab
2060,jawab
2061,abaikan
2062,abaikan
2063,jawab
2064,jawab
2065,jawab
2066,baca
2067,abaikan
2068,jawab
2069,abaikan
2070,baca
2071,abaikan
2072,baca
2073,jawab
2074,baca
2075,abaikan
2076,abaikan
2077,jawab
2078,jawab
2079,abaikan
2080,baca
2081,baca
2082,abaikan
2083,abaikan
2084,abaikan
2085,baca
2086,baca
2087,baca
2088,baca
2089,abaikan
2090,abaikan
2091,baca
2092,abaikan
2093,abaikan
2094,baca
2095,abaikan
2096,abaikan
2097,baca
2098,baca
2099,jawab
2100,abaikan
2101,abaikan
2102,baca
2103,baca
2104,abaikan
2105,baca
2106,baca
2107,abaikan
2108,baca
2109,abaikan
2110,baca
2111,jawab
2112,abaikan
2113,abaikan
2114,abaikan
2115,jawab
2116,baca
2117,jawab
2118,baca
2119,baca
2120,abaikan
2121,baca
2122,baca
2123,jawab
2124,abaikan
2125,abaikan
2126,abaikan
2127,abaikan
2128,abaikan
2129,abaikan
2130,abaikan
2131,abaikan
2132,jawab
2133,jawab
2134,abaikan
2135,abaikan
2136,baca
2137,jawab
2138,abaikan
2139,abaikan
2140,jawab
2141,jawab
2142,abaikan
2143,jawab
2144,abaikan
2145,baca
2146,jawab
2147,jawab
2148,jawab
2149,jawab
2150,jawab
2151,abaikan
2152,jawab
2153,jawab
2154,abaikan
2155,abaikan
2156,abaikan
2157,baca
2158,baca
2159,abaikan
2160,abaikan
2161,jawab
2162,jawab
2163,jawab
2164,jawab
2165,jawab
2166,abaikan
2167,jawab
2168,abaikan
2169,jawab
2170,jawab
2171,baca
2172,abaikan
2173,jawab
2174,baca
2175,jawab
2176,jawab
2177,jawab
2178,jawab
2179,abaikan
2180,jawab
2181,baca
2182,jawab
2183,jawab
2184,jawab
2185,jawab
2186,jawab
2187,jawab
2188,jawab
2189,baca
2190,jawab
2191,jawab
2192,abaikan
2193,jawab
2194,jawab
2195,abaikan
2196,jawab
2197,jawab
2198,jawab
2199,abaikan
2200,baca
2201,jawab
2202,baca
2203,jawab
2204,jawab
2205,jawab
2206,abaikan
2207,jawab
2208,jawab
2209,abaikan
2210,jawab
2211,baca
2212,baca
2213,jawab
2214,jawab
2215,jawab
2216,abaikan
2217,jawab
2218,jawab
2219,jawab
2220,jawab
2221,baca
2222,abaikan
2223,abaikan
2224,jawab
2225,abaikan
2226,jawab
2227,jawab
2228,abaikan
2229,baca
2230,baca
2231,baca
2232,baca
2233,jawab
2234,baca
2235,jawab
2236,jawab
2237,jawab
2238,abaikan
2239,jawab
2240,abaikan
2241,jawab
2242,abaikan
2243,jawab
2244,jawab
2245,baca
2246,abaikan
2247,abaikan
2248,abaikan
2249,baca
2250,baca
2251,baca
2252,jawab
2253,abaikan
2254,jawab
2255,abaikan
2256,abaikan
2257,jawab
2258,abaikan
2259,jawab
2260,baca
2261,baca
2262,abaikan
2263,jawab
2264,jawab
2265,jawab
2266,jawab
2267,abaikan
2268,jawab
2269,jawab
2270,abaikan
2271,abaikan
2272,jawab
2273,abaikan
2274,jawab
2275,baca
2276,abaikan
2277,abaikan
2278,jawab
2279,baca
2280,jawab
2281,jawab
2282,baca
2283,jawab
2284,jawab
2285,jawab
2286,abaikan
2287,abaikan
2288,jawab
2289,jawab
2290,abaikan
2291,baca
2292,jawab
2293,baca
2294,jawab
2295,abaikan
2296,abaikan
2297,abaikan
2298,jawab
2299,abaikan
2300,abaikan
2301,baca
2302,baca
2303,abaikan
2304,abaikan
2305,abaikan
2306,abaikan
2307,abaikan
2308,abaikan
2309,jawab
2310,jawab
2311,baca
2312,abaikan
2313,jawab
2314,abaikan
2315,jawab
2316,jawab
2317,jawab
2318,baca
2319,jawab
2320,baca
2321,baca
2322,jawab
2323,baca
2324,baca
2325,baca
2326,jawab
2327,jawab
2328,jawab
2329,baca
2330,jawab
2331,jawab
2332,jawab
2333,baca
2334,abaikan
2335,abaikan
2336,abaikan
2337,jawab
2338,jawab
2339,jawab
2340,jawab
2341,abaikan
2342,abaikan
2343,abaikan
2344,jawab
2345,jawab
2346,abaikan
2347,abaikan
2348,baca
2349,abaikan
2350,jawab
2351,jawab
2352,baca
2353,baca
2354,abaikan
2355,jawab
2356,abaikan
2357,abaikan
2358,jawab
2359,jawab
2360,abaikan
2361,abaikan
2362,jawab
2363,abaikan
2364,jawab
2365,abaikan
2366,jawab
2367,jawab
2368,jawab
2369,abaikan
2370,abaikan
2371,abaikan
2372,jawab
2373,abaikan
2374,abaikan
2375,jawab
2376,abaikan
2377,jawab
2378,abaikan
2379,abaikan
2380,abaikan
2381,jawab
2382,jawab
2383,jawab
2384,jawab
2385,jawab
2386,jawab
2387,abaikan
2388,abaikan
2389,jawab
2390,jawab
2391,abaikan
2392,abaikan
2393,abaikan
2394,abaikan
2395,baca
2396,jawab
2397,jawab
2398,abaikan
2399,abaikan
2400,abaikan
2401,jawab
2402,abaikan
2403,abaikan
2404,jawab
2405,baca
2406,abaikan
2407,abaikan
2408,jawab
2409,jawab
2410,abaikan
2411,abaikan
2412,jawab
2413,abaikan
2414,baca
2415,jawab
2416,abaikan
2417,jawab
2418,jawab
2419,abaikan
2420,abaikan
2421,abaikan
2422,jawab
2423,jawab
2424,baca
2425,jawab
2426,abaikan
2427,jawab
2428,jawab
2429,jawab
2430,abaikan
2431,jawab
2432,abaikan
2433,jawab
2434,abaikan
2435,baca
2436,abaikan
2437,jawab
2438,abaikan
2439,abaikan
2440,abaikan
2441,abaikan
2442,abaikan
2443,baca
2444,abaikan
2445,abaikan
2446,jawab
2447,jawab
2448,jawab
2449,jawab
2450,abaikan
2451,abaikan
2452,jawab
2453,baca
2454,baca
2455,abaikan
2456,abaikan
2457,abaikan
2458,baca
2459,jawab
2460,abaikan
2461,abaikan
2462,abaikan
2463,jawab
2464,jawab
2465,jawab
2466,jawab
2467,jawab
2468,jawab
2469,jawab
2470,baca
2471,abaikan
2472,jawab
2473,jawab
2474,jawab
2475,abaikan
2476,abaikan
2477,abaikan
2478,abaikan
2479,baca
2480,abaikan
2481,baca
2482,abaikan
2483,abaikan
2484,abaikan
2485,abaikan
2486,abaikan
2487,abaikan
2488,abaikan
2489,abaikan
2490,baca
2491,abaikan
2492,abaikan
2493,jawab
2494,baca
2495,abaikan
2496,abaikan
2497,baca
2498,baca
2499,abaikan
2500,abaikan
2501,abaikan
2502,abaikan
2503,abaikan
2504,abaikan
2505,abaikan
2506,abaikan
2507,abaikan
2508,baca
2509,abaikan
2510,baca
2511,abaikan
2512,jawab
2513,abaikan
2514,abaikan
2515,abaikan
2516,abaikan
2517,abaikan
2518,baca
2519,jawab
2520,jawab
2521,abaikan
2522,baca
2523,jawab
2524,jawab
2525,abaikan
2526,abaikan
2527,jawab
2528,abaikan
2529,baca
2530,abaikan
2531,abaikan
2532,baca
2533,jawab
2534,baca
2535,abaikan
2536,abaikan
2537,abaikan
2538,abaikan
2539,abaikan
2540,abaikan
2541,abaikan
2542,abaikan
2543,abaikan
2544,abaikan
2545,baca
2546,abaikan
2547,baca
2548,baca
2549,jawab
2550,jawab
2551,jawab
2552,jawab
2553,abaikan
2554,abaikan
2555,jawab
2556,jawab
2557,abaikan
2558,jawab
2559,jawab
2560,jawab
2561,jawab
2562,jawab
2563,baca
2564,jawab
2565,jawab
2566,jawab
2567,abaikan
2568,abaikan
2569,abaikan
2570,abaikan
2571,abaikan
2572,abaikan
2573,abaikan
2574,baca
2575,abaikan
2576,abaikan
2577,abaikan
2578,baca
2579,abaikan
2580,baca
2581,abaikan
2582,abaikan
2583,baca
2584,abaikan
2585,abaikan
2586,abaikan
2587,abaikan
2588,abaikan
2589,abaikan
2590,abaikan
2591,abaikan
2592,abaikan
2593,abaikan
2594,abaikan
2595,abaikan
2596,abaikan
2597,abaikan
2598,abaikan
2599,abaikan
2600,abaikan
2601,abaikan
2602,abaikan
2603,abaikan
2604,abaikan
2605,abaikan
2606,abaikan
2607,baca
2608,abaikan
2609,abaikan
2610,abaikan
2611,abaikan
2612,abaikan
2613,abaikan
2614,abaikan
2615,abaikan
2616,abaikan
2617,abaikan
2618,abaikan
2619,jawab
2620,jawab
2621,jawab
2622,baca
2623,jawab
2624,abaikan
2625,jawab
2626,abaikan
2627,jawab
2628,baca
2629,abaikan
2630,baca
2631,abaikan
2632,abaikan
2633,abaikan
2634,abaikan
2635,jawab
2636,baca
2637,abaikan
2638,jawab
2639,abaikan
2640,jawab
2641,jawab
2642,abaikan
2643,jawab
2644,baca
2645,abaikan
2646,jawab
2647,jawab
2648,abaikan
2649,jawab
2650,abaikan
2651,baca
2652,jawab
2653,baca
2654,jawab
2655,jawab
2656,abaikan
2657,jawab
2658,jawab
2659,jawab
2660,jawab
2661,jawab
2662,jawab
2663,jawab
2664,abaikan
2665,abaikan
2666,abaikan
2667,baca
2668,jawab
2669,jawab
2670,jawab
2671,baca
2672,jawab
2673,jawab
2674,abaikan
2675,abaikan
2676,jawab
2677,jawab
2678,abaikan
2679,jawab
2680,abaikan
2681,baca
2682,abaikan
2683,jawab
2684,jawab
2685,jawab
2686,abaikan
2687,abaikan
2688,jawab
2689,abaikan
2690,jawab
2691,abaikan
2692,jawab
2693,jawab
2694,abaikan
2695,abaikan
2696,baca
2697,jawab
2698,jawab
2699,abaikan
2700,jawab
2701,jawab
2702,jawab
2703,jawab
2704,baca
2705,jawab
2706,jawab
2707,jawab
2708,baca
2709,baca
2710,jawab
2711,jawab
2712,baca
2713,jawab
2714,jawab
2715,baca
2716,abaikan
2717,jawab
2718,jawab
2719,jawab
2720,baca
2721,jawab
2722,abaikan
2723,baca
2724,jawab
2725,abaikan
2726,jawab
2727,jawab
2728,abaikan
2729,abaikan
2730,abaikan
2731,baca
2732,abaikan
2733,baca
2734,baca
2735,abaikan
2736,jawab
2737,abaikan
2738,jawab
2739,abaikan
2740,baca
2741,abaikan
2742,jawab
2743,abaikan
2744,abaikan
2745,abaikan
2746,jawab
2747,baca
2748,jawab
2749,jawab
2750,abaikan
2751,jawab
2752,abaikan
2753,abaikan
2754,abaikan
2755,abaikan
2756,abaikan
2757,abaikan
2758,baca
2759,abaikan
2760,abaikan
2761,jawab
2762,abaikan
2763,abaikan
2764,jawab
2765,jawab
2766,jawab
2767,abaikan
2768,abaikan
2769,jawab
2770,abaikan
2771,jawab
2772,jawab
2773,jawab
2774,abaikan
2775,jawab
2776,abaikan
2777,baca
2778,abaikan
2779,baca
2780,jawab
2781,abaikan
2782,jawab
2783,baca
2784,baca
2785,baca
2786,jawab
2787,abaikan
2788,baca
2789,jawab
2790,abaikan
2791,abaikan
2792,abaikan
2793,abaikan
2794,abaikan
2795,abaikan
2796,jawab
2797,jawab
2798,jawab
2799,jawab
2800,jawab
2801,abaikan
2802,abaikan
2803,jawab
2804,abaikan
2805,abaikan
2806,baca
2807,baca
2808,jawab
2809,jawab
